id,nombre_oficial,alias_busqueda,categoria,ciudad,tipo_busqueda,prioridad,lat,lng,fuente,notas
265,Kilometro 4 Ruta Py02,4 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
266,Kilometro 4 Ruta Py02,kilometro 4 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
267,Kilometro 4 Ruta 2,km 4 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
268,Kilometro 4 Ruta 2,km4 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
269,Kilometro 4 Ruta 2,4 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
270,Kilometro 4 Ruta 2,kilometro 4 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
271,Kilometro 4 Supercarretera,km 4 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
272,Kilometro 4 Supercarretera,km4 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
273,Kilometro 4 Supercarretera,4 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
274,Kilometro 4 Supercarretera,kilometro 4 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
275,Kilometro 4 Avenida San Blas,km 4 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
276,Kilometro 4 Avenida San Blas,km4 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
277,Kilometro 4 Avenida San Blas,4 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
278,Kilometro 4 Avenida San Blas,kilometro 4 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
279,Kilometro 5,km 5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
280,Kilometro 5,km5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
281,Kilometro 5,kilometro 5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
282,Kilometro 5,k 5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
283,Kilometro 5,k5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
284,Kilometro 5,kilometro5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
285,Kilometro 5,5,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
286,Kilometro 5 Monday,km 5 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
287,Kilometro 5 Monday,km5 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
288,Kilometro 5 Monday,5 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
289,Kilometro 5 Monday,kilometro 5 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
290,Kilometro 5 Acaray,km 5 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
291,Kilometro 5 Acaray,km5 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
292,Kilometro 5 Acaray,5 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
293,Kilometro 5 Acaray,kilometro 5 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
294,Kilometro 5 Ruta Py02,km 5 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
295,Kilometro 5 Ruta Py02,km5 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
296,Kilometro 5 Ruta Py02,5 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
297,Kilometro 5 Ruta Py02,kilometro 5 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
298,Kilometro 5 Ruta 2,km 5 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
299,Kilometro 5 Ruta 2,km5 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
300,Kilometro 5 Ruta 2,5 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
301,Kilometro 5 Ruta 2,kilometro 5 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
302,Kilometro 5 Supercarretera,km 5 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
303,Kilometro 5 Supercarretera,km5 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
304,Kilometro 5 Supercarretera,5 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
305,Kilometro 5 Supercarretera,kilometro 5 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
306,Kilometro 5 Avenida San Blas,km 5 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
307,Kilometro 5 Avenida San Blas,km5 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
308,Kilometro 5 Avenida San Blas,5 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
309,Kilometro 5 Avenida San Blas,kilometro 5 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
310,Kilometro 6,km 6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
311,Kilometro 6,km6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
312,Kilometro 6,kilometro 6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
313,Kilometro 6,k 6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
314,Kilometro 6,k6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
315,Kilometro 6,kilometro6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
316,Kilometro 6,6,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
317,Kilometro 6 Monday,km 6 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
318,Kilometro 6 Monday,km6 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
319,Kilometro 6 Monday,6 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
320,Kilometro 6 Monday,kilometro 6 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
321,Kilometro 6 Acaray,km 6 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
322,Kilometro 6 Acaray,km6 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
323,Kilometro 6 Acaray,6 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
324,Kilometro 6 Acaray,kilometro 6 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
325,Kilometro 6 Ruta Py02,km 6 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
326,Kilometro 6 Ruta Py02,km6 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
327,Kilometro 6 Ruta Py02,6 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
328,Kilometro 6 Ruta Py02,kilometro 6 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
329,Kilometro 6 Ruta 2,km 6 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
330,Kilometro 6 Ruta 2,km6 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
331,Kilometro 6 Ruta 2,6 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
332,Kilometro 6 Ruta 2,kilometro 6 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
333,Kilometro 6 Supercarretera,km 6 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
334,Kilometro 6 Supercarretera,km6 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
335,Kilometro 6 Supercarretera,6 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
336,Kilometro 6 Supercarretera,kilometro 6 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
337,Kilometro 6 Avenida San Blas,km 6 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
338,Kilometro 6 Avenida San Blas,km6 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
339,Kilometro 6 Avenida San Blas,6 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
340,Kilometro 6 Avenida San Blas,kilometro 6 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
341,Kilometro 7,km 7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
342,Kilometro 7,km7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
343,Kilometro 7,kilometro 7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
344,Kilometro 7,k 7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
345,Kilometro 7,k7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
346,Kilometro 7,kilometro7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
347,Kilometro 7,7,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
348,Kilometro 7 Monday,km 7 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
349,Kilometro 7 Monday,km7 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
350,Kilometro 7 Monday,7 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
351,Kilometro 7 Monday,kilometro 7 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
352,Kilometro 7 Acaray,km 7 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
353,Kilometro 7 Acaray,km7 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
354,Kilometro 7 Acaray,7 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
355,Kilometro 7 Acaray,kilometro 7 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
356,Kilometro 7 Ruta Py02,km 7 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
357,Kilometro 7 Ruta Py02,km7 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
358,Kilometro 7 Ruta Py02,7 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
359,Kilometro 7 Ruta Py02,kilometro 7 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
360,Kilometro 7 Ruta 2,km 7 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
361,Kilometro 7 Ruta 2,km7 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
362,Kilometro 7 Ruta 2,7 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
363,Kilometro 7 Ruta 2,kilometro 7 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
364,Kilometro 7 Supercarretera,km 7 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
365,Kilometro 7 Supercarretera,km7 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
366,Kilometro 7 Supercarretera,7 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
367,Kilometro 7 Supercarretera,kilometro 7 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
368,Kilometro 7 Avenida San Blas,km 7 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
369,Kilometro 7 Avenida San Blas,km7 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
370,Kilometro 7 Avenida San Blas,7 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
371,Kilometro 7 Avenida San Blas,kilometro 7 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
372,Kilometro 8,km 8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
373,Kilometro 8,km8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
374,Kilometro 8,kilometro 8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
375,Kilometro 8,k 8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
376,Kilometro 8,k8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
377,Kilometro 8,kilometro8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
378,Kilometro 8,8,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
379,Kilometro 8 Monday,km 8 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
380,Kilometro 8 Monday,km8 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
381,Kilometro 8 Monday,8 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
382,Kilometro 8 Monday,kilometro 8 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
383,Kilometro 8 Acaray,km 8 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
384,Kilometro 8 Acaray,km8 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
385,Kilometro 8 Acaray,8 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
386,Kilometro 8 Acaray,kilometro 8 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
387,Kilometro 8 Ruta Py02,km 8 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
388,Kilometro 8 Ruta Py02,km8 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
389,Kilometro 8 Ruta Py02,8 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
390,Kilometro 8 Ruta Py02,kilometro 8 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
391,Kilometro 8 Ruta 2,km 8 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
392,Kilometro 8 Ruta 2,km8 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
393,Kilometro 8 Ruta 2,8 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
394,Kilometro 8 Ruta 2,kilometro 8 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
395,Kilometro 8 Supercarretera,km 8 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
396,Kilometro 8 Supercarretera,km8 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
397,Kilometro 8 Supercarretera,8 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
398,Kilometro 8 Supercarretera,kilometro 8 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
399,Kilometro 8 Avenida San Blas,km 8 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
400,Kilometro 8 Avenida San Blas,km8 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
401,Kilometro 8 Avenida San Blas,8 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
402,Kilometro 8 Avenida San Blas,kilometro 8 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
403,Kilometro 9,km 9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
404,Kilometro 9,km9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
405,Kilometro 9,kilometro 9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
406,Kilometro 9,k 9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
407,Kilometro 9,k9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
408,Kilometro 9,kilometro9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
409,Kilometro 9,9,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
410,Kilometro 9 Monday,km 9 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
411,Kilometro 9 Monday,km9 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
412,Kilometro 9 Monday,9 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
413,Kilometro 9 Monday,kilometro 9 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
414,Kilometro 9 Acaray,km 9 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
415,Kilometro 9 Acaray,km9 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
416,Kilometro 9 Acaray,9 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
417,Kilometro 9 Acaray,kilometro 9 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
418,Kilometro 9 Ruta Py02,km 9 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
419,Kilometro 9 Ruta Py02,km9 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
420,Kilometro 9 Ruta Py02,9 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
421,Kilometro 9 Ruta Py02,kilometro 9 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
422,Kilometro 9 Ruta 2,km 9 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
423,Kilometro 9 Ruta 2,km9 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
424,Kilometro 9 Ruta 2,9 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
425,Kilometro 9 Ruta 2,kilometro 9 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
426,Kilometro 9 Supercarretera,km 9 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
427,Kilometro 9 Supercarretera,km9 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
428,Kilometro 9 Supercarretera,9 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
429,Kilometro 9 Supercarretera,kilometro 9 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
430,Kilometro 9 Avenida San Blas,km 9 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
